[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,4.0
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,07/21/2022
ScenarioTime,10:45 am

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
TWLTL,289,0,0,0,0,,,,
Crosswalk Width,289,16,16,16,16,,,,
Mandatory Distance,289,375,375,375,375,,,,
Mandatory Distance2,289,1320,1320,1539,1539,,,,
Positioning Distance,289,880,880,1026,1026,,,,
Positioning Distance2,289,1760,1760,2052,2052,,,,
Curve Pt X,289,,,2748611,,,,,
Curve Pt Y,289,,,545370,,,,,
Curve Pt Z,289,,,0,,,,,
Link Is Hidden,289,false,false,false,false,,,,
Street Name Is Hidden,289,false,false,false,false,,,,
Up ID,291,293,602,3045,283,,,,
Lanes,291,1,2,2,0,,,,
Name,291,36th Street,36th Street,Harney Street,Harney Street,,,,
Distance,291,1577,366,815,1313,,,,
Speed,291,25,25,30,30,,,,
Time,291,43.0,10.0,18.5,29.8,,,,
Grade,291,0,0,0,0,,,,
Median,291,12,12,0,0,,,,
Offset,291,0,0,0,0,,,,
TWLTL,291,0,0,0,0,,,,
Crosswalk Width,291,16,16,16,16,,,,
Mandatory Distance,291,250,250,250,250,,,,
Mandatory Distance2,291,1101,1101,1320,1320,,,,
Positioning Distance,291,734,734,880,880,,,,
Positioning Distance2,291,1468,1468,1760,1760,,,,
Curve Pt X,291,,,2748505,,,,,
Curve Pt Y,291,,,544372,,,,,
Curve Pt Z,291,,,0,,,,,
Link Is Hidden,291,false,false,false,false,,,,
Street Name Is Hidden,291,false,false,false,false,,,,
Up ID,293,,291,,,,,,
Lanes,293,,1,,,,,,
Name,293,,36th Street,,,,,,
Distance,293,,1577,,,,,,
Speed,293,,30,,,,,,
Time,293,,35.8,,,,,,
Grade,293,,0,,,,,,
Median,293,,0,,,,,,
Offset,293,,0,,,,,,
TWLTL,293,,0,,,,,,
Crosswalk Width,293,,16,,,,,,
Mandatory Distance,293,,200,,,,,,
Mandatory Distance2,293,,1320,,,,,,
Positioning Distance,293,,880,,,,,,
Positioning Distance2,293,,1760,,,,,,
Curve Pt X,293,,,,,,,,
Curve Pt Y,293,,,,,,,,
Curve Pt Z,293,,,,,,,,
Link Is Hidden,293,,false,,,,,,
Street Name Is Hidden,293,,false,,,,,,
Up ID,298,300,,,,,,,
Lanes,298,1,,,,,,,
Name,298,38th Street,,,,,,,
Distance,298,1878,,,,,,,
Speed,298,25,,,,,,,
Time,298,51.2,,,,,,,
Grade,298,0,,,,,,,
Median,298,12,,,,,,,
Offset,298,0,,,,,,,
TWLTL,298,0,,,,,,,
Crosswalk Width,298,16,,,,,,,
Mandatory Distance,298,200,,,,,,,
Mandatory Distance2,298,1101,,,,,,,
Positioning Distance,298,734,,,,,,,
Positioning Distance2,298,1468,,,,,,,
Curve Pt X,298,,,,,,,,
Curve Pt Y,298,,,,,,,,
Curve Pt Z,298,,,,,,,,
Link Is Hidden,298,false,,,,,,,
Street Name Is Hidden,298,false,,,,,,,
Up ID,300,1177,298,306,289,,,,
Lanes,300,2,2,3,2,,,,
Name,300,38th Street,38th Street,Dodge Street,Dodge Street,,,,
Distance,300,669,1878,1185,1011,,,,
Speed,300,25,25,35,35,,,,
Time,300,18.2,51.2,23.1,19.7,,,,
Grade,300,0,0,0,0,,,,
Median,300,12,12,0,0,,,,
Offset,300,0,0,0,0,,,,
TWLTL,300,0,0,0,0,,,,
Crosswalk Width,300,16,16,16,16,,,,
Mandatory Distance,300,375,375,375,375,,,,
Mandatory Distance2,300,1101,1101,1539,1539,,,,
Positioning Distance,300,734,734,1026,1026,,,,
Positioning Distance2,300,1468,1468,2052,2052,,,,
Curve Pt X,300,,,,2748286,,,,
Curve Pt Y,300,,,,545379,,,,
Curve Pt Z,300,,,,0,,,,
Link Is Hidden,300,false,false,false,false,,,,
Street Name Is Hidden,300,false,false,false,false,,,,
Up ID,304,306,,,,,,,
Lanes,304,1,,,,,,,
Name,304,40th Street,,,,,,,
Distance,304,1921,,,,,,,
Speed,304,30,,,,,,,
Time,304,43.7,,,,,,,
Grade,304,0,,,,,,,
Median,304,*0,,,,,,,
Offset,304,0,,,,,,,
TWLTL,304,0,,,,,,,
Crosswalk Width,304,16,,,,,,,
Mandatory Distance,304,200,,,,,,,
Mandatory Distance2,304,1320,,,,,,,
Positioning Distance,304,880,,,,,,,
Positioning Distance2,304,1760,,,,,,,
Curve Pt X,304,2746914,,,,,,,
Curve Pt Y,304,545065,,,,,,,
Curve Pt Z,304,0,,,,,,,
Link Is Hidden,304,false,,,,,,,
Street Name Is Hidden,304,false,,,,,,,
Up ID,306,307,304,320,300,,,,
Lanes,306,2,2,3,2,,,,
Name,306,40th Street,40th Street,Dodge Street,Dodge Street,,,,
Distance,306,669,1921,662,1185,,,,
Speed,306,30,30,35,35,,,,
Time,306,15.2,43.7,12.9,23.1,,,,
Grade,306,0,0,0,0,,,,
Median,306,12,12,0,0,,,,
Offset,306,0,0,0,0,,,,
TWLTL,306,0,0,0,0,,,,
Crosswalk Width,306,16,16,16,16,,,,
Mandatory Distance,306,375,375,375,375,,,,
Mandatory Distance2,306,1320,1320,1539,1539,,,,
Positioning Distance,306,880,880,1026,1026,,,,
Positioning Distance2,306,1760,1760,2052,2052,,,,
Curve Pt X,306,,2746685,,,,,,
Curve Pt Y,306,,546469,,,,,,
Curve Pt Z,306,,0,,,,,,
Link Is Hidden,306,false,false,false,false,,,,
Street Name Is Hidden,306,false,false,false,false,,,,
Up ID,307,309,306,323,1177,,,,
Lanes,307,1,2,1,2,,,,
Name,307,40th Street,40th Street,Farnam Street,Farnam Street,,,,
Distance,307,188,669,664,1182,,,,
Speed,307,30,30,30,30,,,,
Time,307,4.3,15.2,15.1,26.9,,,,
Grade,307,0,0,0,0,,,,
Median,307,12,12,12,12,,,,
Offset,307,0,0,0,0,,,,
TWLTL,307,0,0,1,1,,,,
Crosswalk Width,307,16,16,16,16,,,,
Mandatory Distance,307,250,250,250,250,,,,
Mandatory Distance2,307,1320,1320,1320,1320,,,,
Positioning Distance,307,880,880,880,880,,,,
Positioning Distance2,307,1760,1760,1760,1760,,,,
Curve Pt X,307,,,,,,,,
Curve Pt Y,307,,,,,,,,
Curve Pt Z,307,,,,,,,,
Link Is Hidden,307,false,false,false,false,,,,
Street Name Is Hidden,307,false,false,false,false,,,,
Up ID,309,3051,307,326,3045,,,,
Lanes,309,1,1,3,0,,,,
Name,309,40th Street,40th Street,Harney Street,Harney Street,,,,
Distance,309,510,188,661,1198,,,,
Speed,309,25,25,30,30,,,,
Time,309,13.9,5.1,15.0,27.2,,,,
Grade,309,0,0,0,0,,,,
Median,309,0,0,0,0,,,,
Offset,309,0,0,0,0,,,,
TWLTL,309,0,0,0,0,,,,
Crosswalk Width,309,16,16,16,16,,,,
Mandatory Distance,309,250,250,250,250,,,,
Mandatory Distance2,309,1101,1101,1320,1320,,,,
Positioning Distance,309,734,734,880,880,,,,
Positioning Distance2,309,1468,1468,1760,1760,,,,
Curve Pt X,309,,,,,,,,
Curve Pt Y,309,,,,,,,,
Curve Pt Z,309,,,,,,,,
Link Is Hidden,309,false,false,false,false,,,,
Street Name Is Hidden,309,false,false,false,false,,,,
Up ID,319,321,326,771,1945,,,,
Lanes,319,2,2,2,2,,,,
Name,319,42nd Street,42nd Street,Dewey Ave,Dewey Avenue,,,,
Distance,319,652,446,513,665,,,,
Speed,319,30,30,25,25,,,,
Time,319,14.8,10.1,14.0,18.1,,,,
Grade,319,0,0,0,0,,,,
Median,319,12,12,12,12,,,,
Offset,319,0,0,0,0,,,,
TWLTL,319,0,0,0,0,,,,
Crosswalk Width,319,16,16,16,16,,,,
Mandatory Distance,319,250,250,250,250,,,,
Mandatory Distance2,319,1320,1320,1101,1101,,,,
Positioning Distance,319,880,880,734,734,,,,
Positioning Distance2,319,1760,1760,1468,1468,,,,
Curve Pt X,319,,,,,,,,
Curve Pt Y,319,,,,,,,,
Curve Pt Z,319,,,,,,,,
Link Is Hidden,319,false,false,false,false,,,,
Street Name Is Hidden,319,false,false,false,false,,,,
Up ID,320,323,1817,339,306,,,,
Lanes,320,2,1,3,2,,,,
Name,320,42nd Street,42nd Street,Dodge Street,Dodge Street,,,,
Distance,320,656,568,787,662,,,,
Speed,320,30,25,35,35,,,,
Time,320,14.9,15.5,15.3,12.9,,,,
Grade,320,0,0,0,0,,,,
Median,320,12,12,0,0,,,,
Offset,320,0,0,0,0,,,,
TWLTL,320,1,0,0,0,,,,
Crosswalk Width,320,16,16,16,16,,,,
Mandatory Distance,320,375,375,375,375,,,,
Mandatory Distance2,320,1320,1101,1539,1539,,,,
Positioning Distance,320,880,734,1026,1026,,,,
Positioning Distance2,320,1760,1468,2052,2052,,,,
Curve Pt X,320,,,,,,,,
Curve Pt Y,320,,,,,,,,
Curve Pt Z,320,,,,,,,,
Link Is Hidden,320,false,false,false,false,,,,
Street Name Is Hidden,320,false,false,false,false,,,,
Up ID,321,330,319,1570,1172,,,,
Lanes,321,2,2,2,1,,,,
Name,321,42nd Street,42nd Street,Emile Street,Emile Street,,,,
Distance,321,680,652,1296,661,,,,
Speed,321,30,30,25,25,,,,
Time,321,15.5,14.8,35.3,18.0,,,,
Grade,321,0,0,0,0,,,,
Median,321,12,12,12,12,,,,
Offset,321,0,0,0,0,,,,
TWLTL,321,0,0,0,0,,,,
Crosswalk Width,321,16,16,16,16,,,,
Mandatory Distance,321,250,250,250,250,,,,
Mandatory Distance2,321,1320,1320,1101,1101,,,,
Positioning Distance,321,880,880,734,734,,,,
Positioning Distance2,321,1760,1760,1468,1468,,,,
Curve Pt X,321,,,,,,,,
Curve Pt Y,321,,,,,,,,
Curve Pt Z,321,,,,,,,,
Link Is Hidden,321,false,false,false,false,,,,
Street Name Is Hidden,321,false,false,false,false,,,,
Up ID,323,326,320,2175,307,,,,
Lanes,323,2,2,0,2,,,,
Name,323,42nd Street,42nd Street,Farnam Street,Farnam Street,,,,
Distance,323,206,656,140,664,,,,
Speed,323,30,30,30,30,,,,
Time,323,4.7,14.9,3.2,15.1,,,,
Grade,323,0,0,0,0,,,,
Median,323,12,12,0,0,,,,
Offset,323,0,0,0,0,,,,
TWLTL,323,0,1,0,1,,,,
Crosswalk Width,323,16,16,16,16,,,,
Mandatory Distance,323,250,250,250,250,,,,
Mandatory Distance2,323,1320,1320,1320,1320,,,,
Positioning Distance,323,880,880,880,880,,,,
Positioning Distance2,323,1760,1760,1760,1760,,,,
Curve Pt X,323,,,,,,,,
Curve Pt Y,323,,,,,,,,
Curve Pt Z,323,,,,,,,,
Link Is Hidden,323,false,false,false,false,,,,
Street Name Is Hidden,323,true,false,true,false,,,,
Up ID,326,319,323,2175,309,,,,
Lanes,326,1,1,3,0,,,,
Name,326,42nd Street,42nd Street,Harney Street,Harney Street,,,,
Distance,326,446,206,301,661,,,,
Speed,326,30,30,20,30,,,,
Time,326,10.1,4.7,10.3,15.0,,,,
Grade,326,0,0,0,0,,,,
Median,326,12,12,0,0,,,,
Offset,326,0,0,0,0,,,,
TWLTL,326,0,0,0,0,,,,
Crosswalk Width,326,16,16,16,16,,,,
Mandatory Distance,326,250,250,250,250,,,,
Mandatory Distance2,326,1320,1320,879,1320,,,,
Positioning Distance,326,880,880,586,880,,,,
Positioning Distance2,326,1760,1760,1172,1760,,,,
Curve Pt X,326,,,2745971,,,,,
Curve Pt Y,326,,,544402,,,,,
Curve Pt Z,326,,,0,,,,,
Link Is Hidden,326,false,false,false,false,,,,
Street Name Is Hidden,326,false,true,true,false,,,,
Up ID,330,333,321,1155,1173,,,,
Lanes,330,3,4,3,4,,,,
Name,330,42nd Street,42nd Street,Leavenworth,Leavenworth Street,,,,
Distance,330,1316,680,1340,662,,,,
Speed,330,35,30,35,30,,,,
Time,330,25.6,15.5,26.1,15.0,,,,
Grade,330,0,0,0,0,,,,
Median,330,12,12,12,12,,,,
Offset,330,0,0,0,0,,,,
TWLTL,330,0,0,0,0,,,,
Crosswalk Width,330,16,16,16,16,,,,
Mandatory Distance,330,375,375,375,375,,,,
Mandatory Distance2,330,1539,1320,1539,1320,,,,
Positioning Distance,330,1026,880,1026,880,,,,
Positioning Distance2,330,2052,1760,2052,1760,,,,
Curve Pt X,330,,,,,,,,
Curve Pt Y,330,,,,,,,,
Curve Pt Z,330,,,,,,,,
Link Is Hidden,330,false,false,false,false,,,,
Street Name Is Hidden,330,false,false,false,false,,,,
Up ID,333,,330,,,,,,
Lanes,333,,2,,,,,,
Name,333,,42nd Street,,,,,,
Distance,333,,1316,,,,,,
Speed,333,,35,,,,,,
Time,333,,25.6,,,,,,
Grade,333,,0,,,,,,
Median,333,,0,,,,,,
Offset,333,,0,,,,,,
TWLTL,333,,0,,,,,,
Crosswalk Width,333,,16,,,,,,
Mandatory Distance,333,,200,,,,,,
Mandatory Distance2,333,,1539,,,,,,
Positioning Distance,333,,1026,,,,,,
Positioning Distance2,333,,2052,,,,,,
Curve Pt X,333,,,,,,,,
Curve Pt Y,333,,,,,,,,
Curve Pt Z,333,,,,,,,,
Link Is Hidden,333,,false,,,,,,
Street Name Is Hidden,333,,false,,,,,,
Up ID,338,,,53,,,,,
Lanes,338,,,3,,,,,
Name,338,,,Cuming Street,,,,,
Distance,338,,,1063,,,,,
Speed,338,,,35,,,,,
Time,338,,,20.7,,,,,
Grade,338,,,0,,,,,
Median,338,,,12,,,,,
Offset,338,,,0,,,,,
TWLTL,338,,,0,,,,,
Crosswalk Width,338,,,16,,,,,
Mandatory Distance,338,,,200,,,,,
Mandatory Distance2,338,,,1539,,,,,
Positioning Distance,338,,,1026,,,,,
Positioning Distance2,338,,,2052,,,,,
Curve Pt X,338,,,,,,,,
Curve Pt Y,338,,,,,,,,
Curve Pt Z,338,,,,,,,,
Link Is Hidden,338,,,false,,,,,
Street Name Is Hidden,338,,,false,,,,,
Up ID,339,340,1234,344,320,,,,
Lanes,339,2,1,3,2,,,,
Name,339,44th Street,44th Street,Dodge Street,Dodge Street,,,,
Distance,339,662,516,1133,787,,,,
Speed,339,25,25,35,35,,,,
Time,339,18.1,14.1,22.1,15.3,,,,
Grade,339,0,0,0,0,,,,
Median,339,0,0,0,0,,,,
Offset,339,0,0,0,0,,,,
TWLTL,339,0,0,0,0,,,,
Crosswalk Width,339,16,16,16,16,,,,
Mandatory Distance,339,375,375,375,375,,,,
Mandatory Distance2,339,1101,1101,1539,1539,,,,
Positioning Distance,339,734,734,1026,1026,,,,
Positioning Distance2,339,1468,1468,2052,2052,,,,
Curve Pt X,339,,,,,,,,
Curve Pt Y,339,,,,,,,,
Curve Pt Z,339,,,,,,,,
Link Is Hidden,339,false,false,false,false,,,,
Street Name Is Hidden,339,false,false,false,false,,,,
Up ID,340,1564,339,76,2175,,,,
Lanes,340,3,2,3,3,,,,
Name,340,44th Street,44th Street,Farnam Street,Farnam Street,,,,
Distance,340,507,662,479,651,,,,
Speed,340,25,25,30,30,,,,
Time,340,13.8,18.1,10.9,14.8,,,,
Grade,340,0,0,0,0,,,,
Median,340,12,12,12,12,,,,
Offset,340,0,0,0,0,,,,
TWLTL,340,0,0,0,0,,,,
Crosswalk Width,340,16,16,16,16,,,,
Mandatory Distance,340,375,375,375,375,,,,
Mandatory Distance2,340,1101,1101,1320,1320,,,,
Positioning Distance,340,734,734,880,880,,,,
Positioning Distance2,340,1468,1468,1760,1760,,,,
Curve Pt X,340,,,,,,,,
Curve Pt Y,340,,,,,,,,
Curve Pt Z,340,,,,,,,,
Link Is Hidden,340,false,false,false,false,,,,
Street Name Is Hidden,340,false,false,false,false,,,,
Up ID,344,1835,1409,355,339,,,,
Lanes,344,1,1,3,2,,,,
Name,344,46th Street,46th Street,Dodge Street,Dodge Street,,,,
Distance,344,665,510,1408,1133,,,,
Speed,344,25,25,35,35,,,,
Time,344,18.1,13.9,27.4,22.1,,,,
Grade,344,0,0,0,0,,,,
Median,344,0,0,0,0,,,,
Offset,344,0,0,0,0,,,,
TWLTL,344,0,0,0,0,,,,
Crosswalk Width,344,16,16,16,16,,,,
Mandatory Distance,344,375,375,375,375,,,,
Mandatory Distance2,344,1101,1101,1539,1539,,,,
Positioning Distance,344,734,734,1026,1026,,,,
Positioning Distance2,344,1468,1468,2052,2052,,,,
Curve Pt X,344,,,,,,,,
Curve Pt Y,344,,,,,,,,
Curve Pt Z,344,,,,,,,,
Link Is Hidden,344,false,false,false,false,,,,
Street Name Is Hidden,344,false,false,false,false,,,,
Up ID,353,1559,1688,368,77,,,,
Lanes,353,2,1,2,3,,,,
Name,353,48th Street,48th Street,Saddle Creek Road,Saddle Creek Road,,,,
Distance,353,510,511,2752,233,,,,
Speed,353,25,25,35,35,,,,
Time,353,13.9,13.9,53.6,4.5,,,,
Grade,353,0,0,0,0,,,,
Median,353,0,0,12,12,,,,
Offset,353,0,0,0,0,,,,
TWLTL,353,0,0,0,0,,,,
Crosswalk Width,353,16,16,16,16,,,,
Mandatory Distance,353,375,375,375,375,,,,
Mandatory Distance2,353,1101,1101,1539,1539,,,,
Positioning Distance,353,734,734,1026,1026,,,,
Positioning Distance2,353,1468,1468,2052,2052,,,,
Curve Pt X,353,,,2742490,,,,,
Curve Pt Y,353,,,540530,,,,,
Curve Pt Z,353,,,0,,,,,
Link Is Hidden,353,false,false,false,false,,,,
Street Name Is Hidden,353,false,false,false,false,,,,
Up ID,355,1414,1413,361,344,,,,
Lanes,355,1,1,3,2,,,,
Name,355,49th Street,49th Street,Dodge Street,Dodge Street,,,,
Distance,355,506,516,667,1408,,,,
Speed,355,25,25,35,35,,,,
Time,355,13.8,14.1,13.0,27.4,,,,
Grade,355,0,0,0,0,,,,
Median,355,0,0,0,0,,,,
Offset,355,0,0,0,0,,,,
TWLTL,355,0,0,0,0,,,,
Crosswalk Width,355,16,16,16,16,,,,
Mandatory Distance,355,375,375,375,375,,,,
Mandatory Distance2,355,1101,1101,1539,1539,,,,
Positioning Distance,355,734,734,1026,1026,,,,
Positioning Distance2,355,1468,1468,2052,2052,,,,
Curve Pt X,355,,,,,,,,
Curve Pt Y,355,,,,,,,,
Curve Pt Z,355,,,,,,,,
Link Is Hidden,355,false,false,false,false,,,,
Street Name Is Hidden,355,false,false,false,false,,,,
Up ID,360,361,369,,1851,,,,
Lanes,360,1,1,,0,,,,
Name,360,50th Street,50th Street Ped,,Chicago Street Ped,,,,
Distance,360,957,1009,,501,,,,
Speed,360,25,30,,30,,,,
Time,360,26.1,22.9,,11.4,,,,
Grade,360,0,0,,0,,,,
Median,360,0,0,,0,,,,
Offset,360,0,0,,0,,,,
TWLTL,360,0,0,,0,,,,
Crosswalk Width,360,16,16,,16,,,,
Mandatory Distance,360,291,291,,291,,,,
Mandatory Distance2,360,1101,1320,,1320,,,,
Positioning Distance,360,734,880,,880,,,,
Positioning Distance2,360,1468,1760,,1760,,,,
Curve Pt X,360,,,,,,,,
Curve Pt Y,360,,,,,,,,
Curve Pt Z,360,,,,,,,,
Link Is Hidden,360,false,false,,false,,,,
Street Name Is Hidden,360,false,false,,false,,,,
Up ID,361,362,360,378,355,,,,
Lanes,361,1,1,3,2,,,,
Name,361,50th Street,50th Street,Dodge Street,Dodge Street,,,,
Distance,361,667,957,1310,667,,,,
Speed,361,25,25,35,35,,,,
Time,361,18.2,26.1,25.5,13.0,,,,
Grade,361,0,0,0,0,,,,
Median,361,0,0,0,0,,,,
Offset,361,0,0,0,0,,,,
TWLTL,361,0,0,0,0,,,,
Crosswalk Width,361,16,16,16,16,,,,
Mandatory Distance,361,375,375,375,375,,,,
Mandatory Distance2,361,1101,1101,1539,1539,,,,
Positioning Distance,361,734,734,1026,1026,,,,
Positioning Distance2,361,1468,1468,2052,2052,,,,
Curve Pt X,361,,,,,,,,
Curve Pt Y,361,,,,,,,,
Curve Pt Z,361,,,,,,,,
Link Is Hidden,361,false,false,false,false,,,,
Street Name Is Hidden,361,false,false,false,false,,,,
Up ID,362,366,361,371,1835,,,,
Lanes,362,2,1,3,0,,,,
Name,362,50th Street,50th Street,Farnam Street,Farnam Street,,,,
Distance,362,1972,667,666,2069,,,,
Speed,362,25,25,30,30,,,,
Time,362,53.8,18.2,15.1,47.0,,,,
Grade,362,0,0,0,0,,,,
Median,362,0,0,0,0,,,,
Offset,362,0,0,0,0,,,,
TWLTL,362,0,0,0,0,,,,
Crosswalk Width,362,16,16,16,16,,,,
Mandatory Distance,362,250,250,250,250,,,,
Mandatory Distance2,362,1101,1101,1320,1320,,,,
Positioning Distance,362,734,734,880,880,,,,
Positioning Distance2,362,1468,1468,1760,1760,,,,
Curve Pt X,362,,,,,,,,
Curve Pt Y,362,,,,,,,,
Curve Pt Z,362,,,,,,,,
Link Is Hidden,362,false,false,false,false,,,,
Street Name Is Hidden,362,false,false,false,false,,,,
Up ID,366,108,362,8382,77,,,,
Lanes,366,1,1,2,2,,,,
Name,366,50th Street,50th Street,Leavenworth Street,Leavenworth Street,,,,
Distance,366,2583,1972,1360,1433,,,,
Speed,366,30,30,30,30,,,,
Time,366,58.7,44.8,30.9,32.6,,,,
Grade,366,0,0,0,0,,,,
Median,366,0,0,*0,*0,,,,
Offset,366,0,0,0,0,,,,
TWLTL,366,0,0,0,0,,,,
Crosswalk Width,366,16,16,16,16,,,,
Mandatory Distance,366,250,250,250,250,,,,
Mandatory Distance2,366,1320,1320,1320,1320,,,,
Positioning Distance,366,880,880,880,880,,,,
Positioning Distance2,366,1760,1760,1760,1760,,,,
Curve Pt X,366,,,,,,,,
Curve Pt Y,366,,,,,,,,
Curve Pt Z,366,,,,,,,,
Link Is Hidden,366,false,false,false,false,,,,
Street Name Is Hidden,366,false,false,false,false,,,,
Up ID,368,,,,353,,,,
Lanes,368,,,,2,,,,
Name,368,,,,Saddle Creek Road,,,,
Distance,368,,,,2752,,,,
Speed,368,,,,35,,,,
Time,368,,,,53.6,,,,
Grade,368,,,,0,,,,
Median,368,,,,0,,,,
Offset,368,,,,0,,,,
TWLTL,368,,,,0,,,,
Crosswalk Width,368,,,,16,,,,
Mandatory Distance,368,,,,200,,,,
Mandatory Distance2,368,,,,1539,,,,
Positioning Distance,368,,,,1026,,,,
Positioning Distance2,368,,,,2052,,,,
Curve Pt X,368,,,,2742958,,,,
Curve Pt Y,368,,,,540669,,,,
Curve Pt Z,368,,,,0,,,,
Link Is Hidden,368,,,,false,,,,
Street Name Is Hidden,368,,,,false,,,,
Up ID,369,360,1450,372,2026,,,,
Lanes,369,1,1,1,1,,,,
Name,369,50th Street Ped,50th Street Ped,Underwood Ave,Underwood Avenue,,,,
Distance,369,1009,508,664,659,,,,
Speed,369,30,30,30,30,,,,
Time,369,22.9,11.5,15.1,15.0,,,,
Grade,369,0,0,0,0,,,,
Median,369,0,0,*0,*0,,,,
Offset,369,0,0,0,0,,,,
TWLTL,369,0,0,0,0,,,,
Crosswalk Width,369,16,16,16,16,,,,
Mandatory Distance,369,250,250,250,250,,,,
Mandatory Distance2,369,1320,1320,1320,1320,,,,
Positioning Distance,369,880,880,880,880,,,,
Positioning Distance2,369,1760,1760,1760,1760,,,,
Curve Pt X,369,,,,,,,,
Curve Pt Y,369,,,,,,,,
Curve Pt Z,369,,,,,,,,
Link Is Hidden,369,false,false,false,false,,,,
Street Name Is Hidden,369,false,false,false,false,,,,
Up ID,371,1843,1840,379,362,,,,
Lanes,371,0,0,2,0,,,,
Name,371,51st Street Ped,51st Street Ped,Farnam Street,Farnam Street,,,,
Distance,371,506,510,636,666,,,,
Speed,371,30,30,30,30,,,,
Time,371,11.5,11.6,14.5,15.1,,,,
Grade,371,0,0,0,0,,,,
Median,371,0,0,0,0,,,,
Offset,371,0,0,0,0,,,,
TWLTL,371,0,0,0,0,,,,
Crosswalk Width,371,16,16,16,16,,,,
Mandatory Distance,371,291,291,291,291,,,,
Mandatory Distance2,371,1320,1320,1320,1320,,,,
Positioning Distance,371,880,880,880,880,,,,
Positioning Distance2,371,1760,1760,1760,1760,,,,
Curve Pt X,371,,,,,,,,
Curve Pt Y,371,,,,,,,,
Curve Pt Z,371,,,,,,,,
Link Is Hidden,371,false,false,false,false,,,,
Street Name Is Hidden,371,false,false,false,false,,,,
Up ID,372,,1950,388,369,,,,
Lanes,372,,0,1,1,,,,
Name,372,,51st Street Ped,Underwood Ave,Underwood Avenue,,,,
Distance,372,,509,654,664,,,,
Speed,372,,30,30,30,,,,
Time,372,,11.6,14.9,15.1,,,,
Grade,372,,0,0,0,,,,
Median,372,,0,*0,*0,,,,
Offset,372,,0,0,0,,,,
TWLTL,372,,0,0,0,,,,
Crosswalk Width,372,,16,16,16,,,,
Mandatory Distance,372,,250,250,250,,,,
Mandatory Distance2,372,,1320,1320,1320,,,,
Positioning Distance,372,,880,880,880,,,,
Positioning Distance2,372,,1760,1760,1760,,,,
Curve Pt X,372,,,,,,,,
Curve Pt Y,372,,,,,,,,
Curve Pt Z,372,,,,,,,,
Link Is Hidden,372,,false,false,false,,,,
Street Name Is Hidden,372,,false,false,false,,,,
Up ID,376,378,388,,1951,,,,
Lanes,376,1,1,,0,,,,
Name,376,52nd Street,52nd Street,,Chicago Street Ped,,,,
Distance,376,956,1008,,516,,,,
Speed,376,25,30,,30,,,,
Time,376,26.1,22.9,,11.7,,,,
Grade,376,0,0,,0,,,,
Median,376,0,0,,0,,,,
Offset,376,0,0,,0,,,,
TWLTL,376,0,0,,0,,,,
Crosswalk Width,376,16,16,,16,,,,
Mandatory Distance,376,291,291,,291,,,,
Mandatory Distance2,376,1101,1320,,1320,,,,
Positioning Distance,376,734,880,,880,,,,
Positioning Distance2,376,1468,1760,,1760,,,,
Curve Pt X,376,,,,,,,,
Curve Pt Y,376,,,,,,,,
Curve Pt Z,376,,,,,,,,
Link Is Hidden,376,false,false,,false,,,,
Street Name Is Hidden,376,false,false,,false,,,,
Up ID,378,379,376,27,361,,,,
Lanes,378,1,1,3,2,,,,
Name,378,52nd Street,52nd Street,Dodge Street,Dodge Street,,,,
Distance,378,669,956,1486,1310,,,,
Speed,378,25,25,35,35,,,,
Time,378,18.2,26.1,28.9,25.5,,,,
Grade,378,0,0,0,0,,,,
Median,378,0,0,0,0,,,,
Offset,378,0,0,0,0,,,,
TWLTL,378,0,0,0,0,,,,
Crosswalk Width,378,16,16,16,16,,,,
Mandatory Distance,378,375,375,375,375,,,,
Mandatory Distance2,378,1101,1101,1539,1539,,,,
Positioning Distance,378,734,734,1026,1026,,,,
Positioning Distance2,378,1468,1468,2052,2052,,,,
Curve Pt X,378,,,,,,,,
Curve Pt Y,378,,,,,,,,
Curve Pt Z,378,,,,,,,,
Link Is Hidden,378,false,false,false,false,,,,
Street Name Is Hidden,378,false,false,false,false,,,,
Up ID,379,381,378,1832,371,,,,
Lanes,379,2,1,3,0,,,,
Name,379,52nd Street,52nd Street,Farnam Street,Farnam Street,,,,
Distance,379,1359,669,371,636,,,,
Speed,379,30,25,30,30,,,,
Time,379,30.9,18.2,8.4,14.5,,,,
Grade,379,0,0,0,0,,,,
Median,379,0,0,0,0,,,,
Offset,379,0,0,0,0,,,,
TWLTL,379,0,0,0,0,,,,
Crosswalk Width,379,16,16,16,16,,,,
Mandatory Distance,379,250,250,250,250,,,,
Mandatory Distance2,379,1320,1101,1320,1320,,,,
Positioning Distance,379,880,734,880,880,,,,
Positioning Distance2,379,1760,1468,1760,1760,,,,
Curve Pt X,379,2740880,,,,,,,
Curve Pt Y,379,543545,,,,,,,
